Question,Answer,Links
What actions does the rm terminal command perform?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
Provide an explanation of what the rm command accomplishes in the terminal.,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
In what way is the rm terminal command used?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
Explain the behavior and execution of the rm command within the terminal.,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
How do I delete files in terminal?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
What are the steps to remove files using the terminal?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
Delete files terminal,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
Can you guide me through the process of deleting files in the terminal?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
How can I delete files through terminal commands?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
What steps do I need to follow to delete files in the terminal?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
Provide instructions on how to remove files using terminal actions.,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
What's the command sequence for deleting files in the terminal?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
Explain the procedure for eliminating files via terminal commands.,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
What are the terminal commands involved in the deletion of files?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
How do I delete files on a link machine?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
What steps should I take to remove files on a link machine?,"rm deletes files. WARNING: you do not get a warning before deleting, if you use this command the file will be gone forever.

rm ~/hw01/daily.cpp

This permanently deletes daily.cpp from the hw01 directory.

rm -r - This deletes things in directories. The -r stands for recursive, meaning that it deletes not only the directory but everything in the directory. Use this very carefully, there is no undo.

rm -r ~/hw01

This deletes everything in the hw01 directory.

rmdir - this deletes empty directories. If you want to delete a directory with stuff in it, first use rm -r and then use rmdir.

rmdir ~/hw01

This deletes the (empty) hw01 directory.",https://docs.google.com/document/d/1Q88CPfiaT9wQDFmzNn0LSgce-LcGY_seMmcpZLWCEKY/edit?usp=sharing
